"phone_id";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"ips_panel";"cpu_brand";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price"
1254;"Lenovo";"Notebook";14.0;1920;1080;0;1;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;57116.16
1255;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";1.6;4;"HDD";500;0;"Intel";"windows";2.0;23655.7872
1256;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";1.1;4;"HDD";1024;0;"Intel";"windows";2.0;18061.92
1257;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";2.6;16;"Hybrid";128;1024;"Nvidia";"windows";4.0;101232.0
1258;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";500;0;"Intel";"windows";2.0;26107.2
1259;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;8;"Hybrid";1024;0;"AMD";"windows";2.0;47685.6
1260;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;65481.12
1261;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;0;"Intel";2.3;4;"SSD";128;0;"Intel";"windows";1.0;44382.7728
1262;"Asus";"Ultrabook";13.3;1920;1080;0;1;"Intel";0.9;8;"SSD";512;0;"Intel";"windows";1.0;38841.12
1263;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.4;6;"HDD";1024;0;"Intel";"windows";2.0;24455.52
1264;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";1.6;4;"HDD";500;0;"Intel";"linux";2.0;15397.92
1265;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";1.6;2;"HDD";500;0;"Intel";"windows";2.0;20193.12
1266;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";2.6;8;"HDD";1024;0;"Nvidia";"windows";2.0;47898.72
1267;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";2.9;6;"Hybrid";1024;0;"AMD";"windows";2.0;29303.4672
1268;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.7;8;"HDD";1024;0;"AMD";"linux";2.0;42943.1472
1269;"HP";"Netbook";11.6;1366;768;0;0;"Intel";1.6;2;"Flash Storage";32;0;"Intel";"windows";1.0;11135.52
1270;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"HDD";500;0;"Nvidia";"windows";2.0;38378.6496
1271;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";2.5;4;"SSD";128;0;"Intel";"windows";1.0;33992.64
1272;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;1;"Intel";2.5;16;"SSD";512;0;"Intel";"windows";1.0;79866.72
1273;"Lenovo";"Notebook";14.0;1366;768;0;0;"Intel";1.6;2;"Flash Storage";64;0;"Intel";"windows";1.0;12201.12
1274;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.5;6;"HDD";1024;0;"AMD";"windows";2.0;40705.92
1275;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";1.6;4;"HDD";500;0;"Intel";"windows";2.0;19660.32
1276;"Asus";"Ultrabook";13.3;1920;1080;0;1;"Intel";0.9;8;"SSD";512;0;"Intel";"windows";1.0;38841.12
1277;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.4;6;"HDD";1024;0;"Intel";"windows";2.0;24455.52
1278;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";1.6;4;"HDD";500;0;"Intel";"linux";2.0;15397.92
1279;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";1.6;2;"HDD";500;0;"Intel";"windows";2.0;20193.12
1280;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";2.6;8;"HDD";1024;0;"Nvidia";"windows";2.0;47898.72
1281;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";2.9;6;"Hybrid";1024;0;"AMD";"windows";2.0;29303.4672
1282;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.7;8;"HDD";1024;0;"AMD";"linux";2.0;42943.1472
1283;"HP";"Netbook";11.6;1366;768;0;0;"Intel";1.6;2;"Flash Storage";32;0;"Intel";"windows";1.0;11135.52
1284;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"HDD";500;0;"Nvidia";"windows";2.0;38378.6496
1285;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";2.5;4;"SSD";128;0;"Intel";"windows";1.0;33992.64
1286;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;1;"Intel";2.5;16;"SSD";512;0;"Intel";"windows";1.0;79866.72
1287;"Lenovo";"Notebook";14.0;1366;768;0;0;"Intel";1.6;2;"Flash Storage";64;0;"Intel";"windows";1.0;12201.12
1288;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.5;6;"HDD";1024;0;"AMD";"windows";2.0;40705.92
1289;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";1.6;4;"HDD";500;0;"Intel";"windows";2.0;19660.32
1290;"Asus";"Ultrabook";13.3;1920;1080;0;1;"Intel";0.9;8;"SSD";512;0;"Intel";"windows";1.0;38841.12
1291;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.4;6;"HDD";1024;0;"Intel";"windows";2.0;24455.52
1292;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";1.6;4;"HDD";500;0;"Intel";"linux";2.0;15397.92
1293;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";1.6;2;"HDD";500;0;"Intel";"windows";2.0;20193.12
1294;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";2.6;8;"HDD";1024;0;"Nvidia";"windows";2.0;47898.72
1295;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";2.9;6;"Hybrid";1024;0;"AMD";"windows";2.0;29303.4672
1296;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.7;8;"HDD";1024;0;"AMD";"linux";2.0;42943.1472
1297;"HP";"Netbook";11.6;1366;768;0;0;"Intel";1.6;2;"Flash Storage";32;0;"Intel";"windows";1.0;11135.52
1298;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"HDD";500;0;"Nvidia";"windows";2.0;38378.6496
1299;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";2.5;4;"SSD";128;0;"Intel";"windows";1.0;33992.64
1300;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;1;"Intel";2.5;16;"SSD";512;0;"Intel";"windows";1.0;79866.72
1301;"Lenovo";"Notebook";14.0;1366;768;0;0;"Intel";1.6;2;"Flash Storage";64;0;"Intel";"windows";1.0;12201.12
1302;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.5;6;"HDD";1024;0;"AMD";"windows";2.0;40705.92
1303;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";1.6;4;"HDD";500;0;"Intel";"windows";2.0;19660.32
